17.0755649,79.2610996,0.00,154.50,15:6:16,-108,-14.2,2021-01-13T09:36:16.578695Z
17.0755650,79.2611000,0.00,156.10,15:6:37,-108,-20,2021-01-13T09:36:36.883408Z
17.0755650,79.2611000,0.00,156.10,15:6:47,-108,-16.8,2021-01-13T09:36:46.916686Z
17.0738371,79.2619115,4.57,155.40,15:7:47,-106,-15,2021-01-13T09:37:46.987978Z
17.0740394,79.2637785,4.02,152.00,15:9:8,-108,-8,2021-01-13T09:39:07.43077Z
17.0728279,79.2643409,3.11,152.80,15:9:48,-108,-12.5,2021-01-13T09:39:47.991718Z
17.0722891,79.2643685,2.13,152.80,15:9:58,-107,-9,2021-01-13T09:39:58.07133Z
17.0722223,79.2644776,3.00,152.80,15:10:11,-109,-6.8,2021-01-13T09:40:10.719055Z
17.0721966,79.2648355,3.39,215.10,15:10:18,-108,-13.2,2021-01-13T09:40:18.08521Z
17.0721714,79.2657601,1.73,214.60,15:10:50,-109,-16,2021-01-13T09:40:50.183312Z
17.0718660,79.2658025,3.37,215.30,15:10:58,-107,-13.5,2021-01-13T09:40:58.525526Z
17.0712633,79.2658878,3.79,155.90,15:11:16,-107,-10.5,2021-01-13T09:41:15.913279Z
17.0709281,79.2660159,4.53,155.90,15:11:24,-108,-12.5,2021-01-13T09:41:24.470074Z
17.0706093,79.2660005,4.42,155.20,15:11:33,-106,-9.2,2021-01-13T09:41:32.989988Z
17.0703118,79.2660722,3.40,155.20,15:11:42,-109,-14.2,2021-01-13T09:41:41.996355Z
17.0700205,79.2661132,3.53,155.20,15:11:51,-107,-8.8,2021-01-13T09:41:50.877861Z
17.0700506,79.2665492,4.10,155.20,15:12:7,-108,-10.8,2021-01-13T09:42:07.106341Z
17.0700872,79.2669920,4.85,155.20,15:12:18,-107,-16.5,2021-01-13T09:42:17.989675Z
17.0698610,79.2677575,0.02,216.70,15:12:58,-108,-7.5,2021-01-13T09:42:58.00378Z
17.0698550,79.2677550,0.00,216.70,15:13:8,-108,-6,2021-01-13T09:43:07.979516Z
17.0698912,79.2677805,0.88,216.70,15:13:18,-109,-6,2021-01-13T09:43:17.981005Z
17.0701666,79.2679765,3.38,216.80,15:13:28,-107,-4.8,2021-01-13T09:43:27.985286Z
17.0703941,79.2681883,3.09,216.90,15:13:38,-109,-5.2,2021-01-13T09:43:37.997133Z
17.0703906,79.2685563,3.66,218.90,15:13:48,-109,1.5,2021-01-13T09:43:48.105102Z
17.0704080,79.2688675,1.10,217.00,15:13:57,-109,-3.5,2021-01-13T09:43:56.961405Z
17.0705044,79.2689251,2.99,217.10,15:14:3,-106,-8,2021-01-13T09:44:03.044086Z
17.0707969,79.2689401,3.66,216.60,15:14:11,-109,-7,2021-01-13T09:44:11.105997Z
17.0710315,79.2689874,3.58,216.20,15:14:18,-106,-6.8,2021-01-13T09:44:17.443502Z
17.0712419,79.2691972,3.30,221.20,15:14:25,-109,-6.2,2021-01-13T09:44:25.582936Z
17.0714377,79.2693689,3.54,221.70,15:14:34,-109,-6,2021-01-13T09:44:34.034906Z
17.0717039,79.2696118,3.53,223.40,15:14:43,-108,-12.5,2021-01-13T09:44:43.028272Z
17.0719122,79.2697969,3.46,221.90,15:14:52,-109,-9.8,2021-01-13T09:44:51.358103Z
